0.38708,-0.814123,-13.5564
0.38708,-0.814123,-13.5564
0.348997,-0.885593,-16.1213
0.348997,-0.885593,-16.1213
0.348997,-0.885593,-16.1213
0.348997,-0.885593,-16.1213
0.348997,-0.885593,-16.1213
0.310315,-0.958006,-18.1703
0.310315,-0.958006,-18.1703
0.310315,-0.958006,-18.1703
0.310315,-0.958006,-18.1703
0.26584,-1.01778,-19.9375
0.26584,-1.01778,-19.9375
0.26584,-1.01778,-19.9375
0.26584,-1.01778,-19.9375
0.26584,-1.01778,-19.9375
0.218011,-1.0985,-22.4691
0.218011,-1.0985,-22.4691
0.218011,-1.0985,-22.4691
0.218011,-1.0985,-22.4691
0.17062,-1.15653,-24.2593
0.17062,-1.15653,-24.2593
0.17062,-1.15653,-24.2593
0.17062,-1.15653,-24.2593
0.118123,-1.22885,-25.8786
0.118123,-1.22885,-25.8786
0.118123,-1.22885,-25.8786
0.118123,-1.22885,-25.8786
0.118123,-1.22885,-25.8786
0.0629738,-1.28837,-27.2058
0.0629738,-1.28837,-27.2058
0.0629738,-1.28837,-27.2058
0.0629738,-1.28837,-27.2058
0.00530964,-1.32682,-27.0556
0.00530964,-1.32682,-27.0556
0.00530964,-1.32682,-27.0556
0.00530964,-1.32682,-27.0556
-0.0544475,-1.38728,-28.7833
-0.0558329,-1.38534,-28.2284
-0.0558329,-1.38534,-28.2284
-0.0558329,-1.38534,-28.2284
-0.0558329,-1.38534,-28.2284
-0.114722,-1.42506,-28.4122
-0.114722,-1.42506,-28.4122
-0.114722,-1.42506,-28.4122
-0.114722,-1.42506,-28.4122
-0.114722,-1.42506,-28.4122
-0.183756,-1.45417,-28.1549
-0.183756,-1.45417,-28.1549
-0.183756,-1.45417,-28.1549
-0.183756,-1.45417,-28.1549
-0.185214,-1.45751,-28.7153
-0.255398,-1.4629,-26.9055
-0.255398,-1.4629,-26.9055
-0.255398,-1.4629,-26.9055
-0.255398,-1.4629,-26.9055
-0.323039,-1.47746,-27.1201
-0.323039,-1.47746,-27.1201
-0.323039,-1.47746,-27.1201
-0.323039,-1.47746,-27.1201
-0.383232,-1.46695,-25.5096
-0.383232,-1.46695,-25.5096
-0.383232,-1.46695,-25.5096
-0.383232,-1.46695,-25.5096
-0.383232,-1.46695,-25.5096
-0.45285,-1.42802,-24.1407
-0.45285,-1.42802,-24.1407
-0.45285,-1.42802,-24.1407
-0.45285,-1.42802,-24.1407
-0.45285,-1.42802,-24.1407
-0.520324,-1.11497,-22.8207
-0.520324,-1.11497,-22.8207
-0.520324,-1.11497,-22.8207
-0.520324,-1.11497,-22.8207
-0.583491,-1.35486,-21.5371
-0.583491,-1.35486,-21.5371
-0.583491,-1.35486,-21.5371
-0.583491,-1.35486,-21.5371
-0.583491,-1.35486,-21.5371
-0.639478,-1.30437,-20.0792
-0.639478,-1.30437,-20.0792
-0.639478,-1.30437,-20.0792
-0.639478,-1.30437,-20.0792
